slug,state,region,statsSource,medianHousePrice,statsUpdatedAt
otford-nsw-2508,NSW,Campbelltown,rental-nsw,1435000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
myall-park-qld-4415,QLD,Western Downs,abs-census-2021,238000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
pelham-qld-4415,QLD,Western Downs,abs-census-2021,238000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
camp-creek-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
happy-valley-qld-4825,QLD,Carpentaria,abs-census-2021,338000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
wondai-qld-4606,QLD,South Burnett,sales-qld,219000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
trida-vic-3953,VIC,Baw Baw,rental-vic,324000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
glebe-nsw-2037,NSW,Sydney,rental-nsw,1520000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
glendorf-qld-4650,QLD,Gympie,abs-census-2021,253000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
south-molle-qld-4741,QLD,Isaac,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
burton-qld-4742,QLD,Isaac,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kunda-park-qld-4556,QLD,Sunshine Coast,sales-qld,525000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cooeeimbardi-qld-4313,QLD,Somerset,sales-qld,143000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
bangalee-qld-4703,QLD,Livingstone,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
o-reillys-qld-4275,QLD,Scenic Rim,abs-census-2021,440000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
smoko-vic-3741,VIC,Unincorporated Vic,rental-vic,346000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
bamawm-vic-3561,VIC,Campaspe,rental-vic,253000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
bonn-vic-3561,VIC,Campaspe,rental-vic,253000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
breakfast-point-nsw-2137,NSW,Canada Bay,rental-nsw,1498000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
webb-beach-sa-5501,SA,Wakefield,rental-sa,350000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
glebe-qld-4420,QLD,Western Downs,abs-census-2021,191000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
keera-nsw-2404,NSW,Moree Plains,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gapsted-vic-3737,VIC,Wangaratta,rental-vic,308000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
tighes-hill-nsw-2297,NSW,Newcastle,rental-nsw,975000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dandongadale-vic-3737,VIC,Wangaratta,rental-vic,308000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
harford-tas-7307,TAS,Meander Valley,abs-census-2021,290000,Wed Apr 15 2026 17:14:33 GMT+1000 (Australian Eastern Standard Time)
fitzroy-island-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
peek-a-doo-qld-4420,QLD,Western Downs,abs-census-2021,191000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
fitzgibbon-qld-4018,QLD,Brisbane,rental-qld,369000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
bonny-hills-nsw-2445,NSW,Port Macquarie-Hastings,rental-nsw,915000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rochedale-qld-4123,QLD,Brisbane,rental-qld,572000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
little-tuan-qld-4650,QLD,Gympie,abs-census-2021,253000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
yamanto-qld-4305,QLD,Scenic Rim,rental-qld,334000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
merriang-south-vic-3737,VIC,Wangaratta,rental-vic,308000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
petrie-terrace-qld-4000,QLD,Brisbane,sales-qld,587000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
hinchinbrook-qld-4849,QLD,Cassowary Coast,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
stephens-island-qld-4875,QLD,Far North,abs-census-2021,394000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
morwincha-qld-4309,QLD,Scenic Rim,abs-census-2021,334000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cullulleraine-vic-3496,VIC,Mildura,rental-vic,238000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
lindsay-point-vic-3496,VIC,Mildura,rental-vic,238000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
cardross-vic-3496,VIC,Mildura,rental-vic,238000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
werrimull-vic-3496,VIC,Mildura,rental-vic,238000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
trenah-tas-7263,TAS,Dorset,abs-census-2021,191000,Wed Apr 15 2026 17:39:06 GMT+1000 (Australian Eastern Standard Time)
north-maclean-qld-4280,QLD,Logan,sales-qld,401000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
homebush-qld-4740,QLD,Mackay,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
keswick-island-qld-4740,QLD,Mackay,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mount-richmond-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
gorae-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
mount-werong-nsw-2787,NSW,Blue Mountains,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
timberlands-qld-4740,QLD,Mackay,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cape-bridgewater-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
south-mission-qld-4852,QLD,Cassowary Coast,abs-census-2021,308000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mount-perry-qld-4671,QLD,North Burnett,sales-qld,191000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cashmore-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
allestree-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
portland-north-vic-3305,VIC,Glenelg,rental-vic,257000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
alpha-qld-4724,QLD,Isaac,sales-qld,143000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
barambah-qld-4601,QLD,Gympie,sales-qld,947000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
middle-park-qld-4074,QLD,Brisbane,abs-census-2021,440000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
weipa-airport-qld-4874,QLD,Aurukun,abs-census-2021,453000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
banyo-qld-4014,QLD,Brisbane,rental-qld,440000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
yeungroon-vic-3525,VIC,Loddon,rental-vic,171000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
ruffy-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
moglonemby-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
bongaree-qld-4507,QLD,Sunshine Coast,rental-qld,345000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
miepoll-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
riggs-creek-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
inskip-qld-4581,QLD,Fraser Coast,sales-qld,308000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
north-ryde-nsw-2113,NSW,Ryde,rental-nsw,2225000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bundaberg-south-qld-4670,QLD,Burnett,rental-qld,238000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
down-river-qld-4806,QLD,Burdekin,abs-census-2021,242000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
molka-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
cainbable-qld-4285,QLD,Logan,sales-qld,440000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
caboolture-qld-4510,QLD,Moreton Bay,rental-qld,344000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
pranjip-vic-3666,VIC,Murrindindi,rental-vic,264000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
chelmer-qld-4068,QLD,Brisbane,rental-qld,660000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kidston-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cranley-qld-4350,QLD,Toowoomba,rental-qld,334000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
bo-peep-vic-3351,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
piggoreet-vic-3351,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
hopetoun-park-vic-3340,VIC,Melton,rental-vic,381000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
borallon-qld-4306,QLD,Scenic Rim,sales-qld,477000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
cape-clear-vic-3351,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
springdallah-vic-3351,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
mungalli-qld-4886,QLD,Tablelands,sales-qld,300000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
lake-bolac-vic-3351,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
parknook-qld-4417,QLD,Maranoa,sales-qld,330000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
parwan-vic-3340,VIC,Melton,rental-vic,381000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
saibai-island-qld-4875,QLD,Far North,abs-census-2021,394000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
chewton-bushlands-vic-3451,VIC,Hepburn,rental-vic,334000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
