slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
sandy-point-nsw-2172,"Sandy Point",2172,369,510,2026-07-01T02:02:09.916Z,sales-nsw
sassafras-nsw-2622,"Sassafras",2622,350,298,2026-07-01T02:02:09.916Z,sales-nsw
scotia-nsw-2648,"Scotia",2648,200,176,2026-07-01T02:02:09.916Z,rental-nsw
scotland-island-nsw-2105,"Scotland Island",2105,595,490,2026-07-01T02:02:09.916Z,sales-nsw
scotts-creek-nsw-2338,"Scotts Creek",2338,250,200,2026-07-01T02:02:09.916Z,rental-nsw
seahampton-nsw-2286,"Seahampton",2286,400,403,2026-07-01T02:02:09.916Z,sales-nsw
sharps-creek-nsw-2729,"Sharps Creek",2729,200,170,2026-07-01T02:02:09.916Z,sales-nsw
simpkins-creek-nsw-2469,"Simpkins Creek",2469,240,300,2026-07-01T02:02:09.916Z,rental-nsw
singletons-mill-nsw-2775,"Singletons Mill",2775,295,190,2026-07-01T02:02:09.916Z,rental-nsw
six-mile-swamp-nsw-2469,"Six Mile Swamp",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
smiggin-holes-nsw-2624,"Smiggin Holes",2624,252,214,2026-07-01T02:02:09.916Z,rental-nsw
snowball-nsw-2622,"Snowball",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
south-arm-nsw-2449,"South Arm",2449,250,213,2026-07-01T02:02:09.916Z,sales-nsw
south-gundagai-nsw-2722,"South Gundagai",2722,220,225,2026-07-01T02:02:09.916Z,sales-nsw
speewa-island-nsw-2734,"Speewa Island",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
speewa-nsw-2735,"Speewa",2735,220,220,2026-07-01T02:02:09.916Z,rental-nsw
spencer-nsw-2775,"Spencer",2775,295,295,2026-07-01T02:02:09.916Z,sales-nsw
springrange-nsw-2618,"Springrange",2618,550,550,2026-07-01T02:02:09.916Z,sales-nsw
spring-terrace-nsw-2798,"Spring Terrace",2798,320,238,2026-07-01T02:02:09.916Z,sales-nsw
st-albans-nsw-2775,"St Albans",2775,295,275,2026-07-01T02:02:09.916Z,sales-nsw
stannifer-nsw-2369,"Stannifer",2369,180,138,2026-07-01T02:02:09.916Z,sales-nsw
stannum-nsw-2371,"Stannum",2371,163,250,2026-07-01T02:02:09.916Z,sales-nsw
steeple-flat-nsw-2631,"Steeple Flat",2631,260,221,2026-07-01T02:02:09.916Z,sales-nsw
st-george-nsw-2622,"St George",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
stockinbingal-nsw-2725,"Stockinbingal",2725,155,155,2026-07-01T02:02:09.916Z,sales-nsw
stony-creek-nsw-2545,"Stony Creek",2545,300,255,2026-07-01T02:02:09.916Z,rental-nsw
stony-crossing-nsw-2734,"Stony Crossing",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
stroud-nsw-2425,"Stroud",2425,310,320,2026-07-01T02:02:09.916Z,sales-nsw
stroud-road-nsw-2415,"Stroud Road",2415,220,223,2026-07-01T02:02:09.916Z,sales-nsw
stuarts-point-nsw-2441,"Stuarts Point",2441,290,283,2026-07-01T02:02:09.916Z,sales-nsw
summer-hill-nsw-2421,"Summer Hill",2421,300,255,2026-07-01T02:02:09.916Z,sales-nsw
sunset-strip-nsw-2879,"Sunset Strip",2879,176,95,2026-07-01T02:02:09.916Z,sales-nsw
swan-bay-nsw-2471,"Swan Bay",2471,300,255,2026-07-01T02:02:09.916Z,sales-nsw
swan-creek-nsw-2462,"Swan Creek",2462,280,310,2026-07-01T02:02:09.916Z,rental-nsw
swans-crossing-nsw-2439,"Swans Crossing",2439,350,298,2026-07-01T02:02:09.916Z,rental-nsw
tabbimoble-nsw-2472,"Tabbimoble",2472,300,255,2026-07-01T02:02:09.916Z,rental-nsw
tabulam-nsw-2469,"Tabulam",2469,240,138,2026-07-01T02:02:09.916Z,sales-nsw
talawanta-nsw-2839,"Talawanta",2839,150,128,2026-07-01T02:02:09.916Z,rental-nsw
tallaganda-nsw-2581,"Tallaganda",2581,300,255,2026-07-01T02:02:09.916Z,rental-nsw
tallimba-nsw-2669,"Tallimba",2669,100,100,2026-07-01T02:02:09.916Z,rental-nsw
tallowwood-ridge-nsw-2453,"Tallowwood Ridge",2453,280,100,2026-07-01T02:02:09.916Z,rental-nsw
tallwood-nsw-2798,"Tallwood",2798,320,200,2026-07-01T02:02:09.916Z,sales-nsw
tamban-nsw-2441,"Tamban",2441,290,270,2026-07-01T02:02:09.916Z,sales-nsw
tambar-springs-nsw-2381,"Tambar Springs",2381,250,183,2026-07-01T02:02:09.916Z,sales-nsw
tannabar-nsw-2357,"Tannabar",2357,206,175,2026-07-01T02:02:09.916Z,rental-nsw
tantangara-nsw-2629,"Tantangara",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
tara-nsw-2665,"Tara",2665,150,265,2026-07-01T02:02:09.916Z,rental-nsw
tarrabandra-nsw-2722,"Tarrabandra",2722,220,187,2026-07-01T02:02:09.916Z,rental-nsw
tatham-nsw-2471,"Tatham",2471,300,245,2026-07-01T02:02:09.916Z,sales-nsw
taylors-flat-nsw-2586,"Taylors Flat",2586,240,204,2026-07-01T02:02:09.916Z,sales-nsw
telegraph-point-nsw-2441,"Telegraph Point",2441,290,350,2026-07-01T02:02:09.916Z,sales-nsw
tent-hill-nsw-2371,"Tent Hill",2371,163,139,2026-07-01T02:02:09.916Z,rental-nsw
teridgerie-nsw-2829,"Teridgerie",2829,190,150,2026-07-01T02:02:09.916Z,rental-nsw
terrabella-nsw-2831,"Terrabella",2831,250,213,2026-07-01T02:02:09.916Z,rental-nsw
terrey-hills-nsw-2084,"Terrey Hills",2084,600,600,2026-07-01T02:02:09.916Z,sales-nsw
tewinga-nsw-2449,"Tewinga",2449,250,350,2026-07-01T02:02:09.916Z,sales-nsw
texas-nsw-4385,"Texas",4385,200,100,2026-07-01T02:02:09.916Z,rental-nsw
thalaba-nsw-2397,"Thalaba",2397,165,140,2026-07-01T02:02:09.916Z,rental-nsw
thalaba-nsw-2583,"Thalaba",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
the-branch-nsw-2425,"The Branch",2425,310,495,2026-07-01T02:02:09.916Z,sales-nsw
the-freshwater-nsw-2466,"The Freshwater",2466,300,255,2026-07-01T02:02:09.916Z,rental-nsw
the-gap-nsw-2472,"The Gap",2472,300,255,2026-07-01T02:02:09.916Z,sales-nsw
the-glen-nsw-2476,"The Glen",2476,200,170,2026-07-01T02:02:09.916Z,rental-nsw
the-grove-nsw-2729,"The Grove",2729,200,170,2026-07-01T02:02:09.916Z,rental-nsw
the-gulf-nsw-2371,"The Gulf",2371,163,139,2026-07-01T02:02:09.916Z,rental-nsw
the-marra-nsw-2831,"The Marra",2831,250,150,2026-07-01T02:02:09.916Z,rental-nsw
theresa-creek-nsw-2469,"Theresa Creek",2469,240,250,2026-07-01T02:02:09.916Z,rental-nsw
the-rock-nsw-2655,"The Rock",2655,245,245,2026-07-01T02:02:09.916Z,sales-nsw
the-troffs-nsw-2875,"The Troffs",2875,160,136,2026-07-01T02:02:09.916Z,rental-nsw
the-vale-nsw-2715,"The Vale",2715,200,170,2026-07-01T02:02:09.916Z,rental-nsw
third-creek-nsw-2583,"Third Creek",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
thredbo-nsw-2625,"Thredbo",2625,400,400,2026-07-01T02:02:09.916Z,rental-nsw
thredbo-village-nsw-2625,"Thredbo Village",2625,400,340,2026-07-01T02:02:09.916Z,rental-nsw
thule-nsw-2732,"Thule",2732,180,153,2026-07-01T02:02:09.916Z,rental-nsw
tianjara-nsw-2622,"Tianjara",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
tighes-hill-nsw-2297,"Tighes Hill",2297,400,400,2026-07-01T02:02:09.916Z,sales-nsw
tilpa-nsw-2840,"Tilpa",2840,180,153,2026-07-01T02:02:09.916Z,sales-nsw
timor-nsw-2338,"Timor",2338,250,235,2026-07-01T02:02:09.916Z,rental-nsw
tingha-nsw-2369,"Tingha",2369,180,180,2026-07-01T02:02:09.916Z,sales-nsw
tiri-nsw-2424,"Tiri",2424,235,200,2026-07-01T02:02:09.916Z,rental-nsw
tocal-nsw-2421,"Tocal",2421,300,230,2026-07-01T02:02:09.916Z,rental-nsw
tolbar-nsw-2629,"Tolbar",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
tolwong-nsw-2622,"Tolwong",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
tombong-nsw-2633,"Tombong",2633,150,128,2026-07-01T02:02:09.916Z,rental-nsw
tomboye-nsw-2622,"Tomboye",2622,350,450,2026-07-01T02:02:09.916Z,sales-nsw
tomingley-nsw-2869,"Tomingley",2869,195,250,2026-07-01T02:02:09.916Z,sales-nsw
tonderburine-nsw-2828,"Tonderburine",2828,160,135,2026-07-01T02:02:09.916Z,rental-nsw
toogong-nsw-2864,"Toogong",2864,265,235,2026-07-01T02:02:09.916Z,rental-nsw
tooleybuc-nsw-2736,"Tooleybuc",2736,210,210,2026-07-01T02:02:09.916Z,sales-nsw
tooloom-nsw-2475,"Tooloom",2475,210,200,2026-07-01T02:02:09.916Z,rental-nsw
tooloon-nsw-2829,"Tooloon",2829,190,100,2026-07-01T02:02:09.916Z,rental-nsw
tooranie-nsw-2734,"Tooranie",2734,275,100,2026-07-01T02:02:09.916Z,rental-nsw
tooraweenah-nsw-2831,"Tooraweenah",2831,250,148,2026-07-01T02:02:09.916Z,rental-nsw
tootool-nsw-2655,"Tootool",2655,245,208,2026-07-01T02:02:09.916Z,rental-nsw
tooyal-nsw-2701,"Tooyal",2701,265,225,2026-07-01T02:02:09.916Z,rental-nsw
torrington-nsw-2371,"Torrington",2371,163,139,2026-07-01T02:02:09.916Z,sales-nsw
torryburn-nsw-2421,"Torryburn",2421,300,255,2026-07-01T02:02:09.916Z,sales-nsw
tottenham-nsw-2873,"Tottenham",2873,120,120,2026-07-01T02:02:09.916Z,sales-nsw
touga-nsw-2622,"Touga",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
trajere-nsw-2806,"Trajere",2806,210,179,2026-07-01T02:02:09.916Z,rental-nsw
trangie-nsw-2823,"Trangie",2823,180,180,2026-07-01T02:02:09.916Z,sales-nsw
trentham-cliffs-nsw-2738,"Trentham Cliffs",2738,250,175,2026-07-01T02:02:09.916Z,sales-nsw
trevallyn-nsw-2421,"Trevallyn",2421,300,255,2026-07-01T02:02:09.916Z,rental-nsw
trewilga-nsw-2869,"Trewilga",2869,195,200,2026-07-01T02:02:09.916Z,rental-nsw
trida-nsw-2878,"Trida",2878,150,128,2026-07-01T02:02:09.916Z,rental-nsw
trundle-nsw-2875,"Trundle",2875,160,170,2026-07-01T02:02:09.916Z,sales-nsw
trustums-hill-nsw-2472,"Trustums Hill",2472,300,255,2026-07-01T02:02:09.916Z,rental-nsw
tucabia-nsw-2462,"Tucabia",2462,280,320,2026-07-01T02:02:09.916Z,sales-nsw
tueloga-nsw-2734,"Tueloga",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
tuena-nsw-2583,"Tuena",2583,270,180,2026-07-01T02:02:09.916Z,rental-nsw
tullakool-nsw-2732,"Tullakool",2732,180,115,2026-07-01T02:02:09.916Z,rental-nsw
tullamore-nsw-2874,"Tullamore",2874,100,100,2026-07-01T02:02:09.916Z,sales-nsw
tullibigeal-nsw-2669,"Tullibigeal",2669,100,100,2026-07-01T02:02:09.916Z,sales-nsw
tumblong-nsw-2729,"Tumblong",2729,200,188,2026-07-01T02:02:09.916Z,sales-nsw
tumbulgum-nsw-2490,"Tumbulgum",2490,350,350,2026-07-01T02:02:09.916Z,sales-nsw
tunglebung-nsw-2469,"Tunglebung",2469,240,175,2026-07-01T02:02:09.916Z,rental-nsw
tungsten-nsw-2371,"Tungsten",2371,163,139,2026-07-01T02:02:09.916Z,rental-nsw
twin-rivers-nsw-2410,"Twin Rivers",2410,150,128,2026-07-01T02:02:09.916Z,rental-nsw
tyringham-nsw-2453,"Tyringham",2453,280,133,2026-07-01T02:02:09.916Z,sales-nsw
