slug,state,postcode,population,medianAge,sharedInPostcode
sutherland-vic-3477,VIC,3477,817,54,6
parrawe-tas-7321,TAS,7321,4968,46,8
port-latta-tas-7321,TAS,7321,4968,46,8
lisle-tas-7260,TAS,7260,3334,47,2
dahlen-vic-3401,VIC,3401,4596,44,11
mater-hill-qld-4101,QLD,4101,35246,32,5
jimcumbilly-nsw-2631,NSW,2631,629,50,3
south-brisbane-bc-qld-4101,QLD,4101,35246,32,5
wishart-nt-0822,NT,0822,25304,43,40
martins-well-sa-5440,SA,5440,169,49,38
mater-hospital-qld-4101,QLD,4101,35246,32,5
wallagaraugh-vic-3891,VIC,3891,121,67,2
warrnambool-west-vic-3280,VIC,3280,33298,42,2
nelson-nsw-2765,NSW,2765,45613,33,1
limonite-vic-3871,VIC,3871,3039,48,2
glyde-point-nt-0822,NT,0822,25304,30,40
yelta-vic-3505,VIC,3505,5010,43,2
maclean-qld-4280,QLD,4280,21258,35,1
mitchell-nt-0832,NT,0832,18727,30,2
lochend-vic-3888,VIC,3888,3502,54,7
edinburgh-raaf-sa-5111,SA,5111,376,23,2
pine-grove-vic-3573,VIC,3573,340,42,2
abminga-station-sa-5440,SA,5440,169,49,38
rosebud-west-vic-3940,VIC,3940,5246,59,2
rocky-point-qld-4873,QLD,4873,6771,47,11
russell-act-2600,ACT,2600,8255,45,10
delegate-river-east-vic-3888,VIC,3888,3502,54,7
birnam-qld-4285,QLD,4285,21763,41,7
darlington-qld-4285,QLD,4285,21763,41,7
argyle-vic-3523,VIC,3523,3965,56,2
bay-village-nsw-2261,NSW,2261,55129,42,1
macclesfield-vic-3782,VIC,3782,7974,43,2
angip-vic-3393,VIC,3393,2614,50,2
tamleugh-west-vic-3631,VIC,3631,14605,38,5
balmoral-nsw-2571,NSW,2571,13174,36,2
jung-vic-3401,VIC,3401,4596,44,11
willowvale-vic-3360,VIC,3360,803,48,2
speewa-island-nsw-2734,NSW,2734,472,45,4
guthega-nsw-2624,NSW,2624,162,31,7
kosciusko-nsw-2624,NSW,2624,162,31,7
ravenswood-vic-3453,VIC,3453,1852,49,1
edinburgh-sa-5111,SA,5111,376,23,2
charlottes-pass-nsw-2624,NSW,2624,162,31,7
ballarat-vic-3350,VIC,3350,66022,39,10
golden-point-vic-3350,VIC,3350,66022,39,10
colo-nsw-2756,NSW,2756,35328,36,2
windsor-vic-3004,VIC,3004,11482,37,3
yambulla-nsw-2550,NSW,2550,16936,49,10
malvern-vic-3143,VIC,3143,9376,38,3
penarie-nsw-2715,NSW,2715,1382,46,3
the-vale-nsw-2715,NSW,2715,1382,46,3
bygalorie-nsw-2669,NSW,2669,1539,43,4
currawong-beach-nsw-2108,NSW,2108,1740,58,2
lidcombe-north-nsw-2141,NSW,2141,32425,34,1
jews-lagoon-nsw-2397,NSW,2397,286,27,2
rockdale-dc-nsw-2216,NSW,2216,28027,37,2
carlingford-court-nsw-2118,NSW,2118,27888,38,3
kilfeera-vic-3673,VIC,3673,1818,52,3
yengo-nsw-2325,NSW,2325,31073,39,10
careel-bay-nsw-2107,NSW,2107,15422,47,5
beatty-sa-5320,SA,5320,699,28,5
burwood-north-nsw-2134,NSW,2134,18224,32,2
settlement-city-nsw-2444,NSW,2444,51117,47,5
dural-dc-nsw-2158,NSW,2158,8937,45,3
benda-sa-5440,SA,5440,169,49,38
yuluma-nsw-2645,NSW,2645,339,58,2
coonong-nsw-2645,NSW,2645,339,58,2
cremorne-junction-nsw-2090,NSW,2090,13533,41,1
crows-nest-dc-nsw-2065,NSW,2065,31698,37,3
erina-fair-nsw-2250,NSW,2250,71168,41,5
pretty-beach-nsw-2539,NSW,2539,20305,53,1
tangmangaroo-nsw-2582,NSW,2582,13693,42,4
trajere-nsw-2806,NSW,2806,862,50,3
moorara-nsw-2648,NSW,2648,2671,51,5
muriel-nsw-2831,NSW,2831,1845,41,5
beilpajah-nsw-2878,NSW,2878,286,42,4
sydney-international-airport-nsw-2020,NSW,2020,21591,30,3
mccarrs-creek-nsw-2105,NSW,2105,2008,52,1
palerang-nsw-2622,NSW,2622,4141,50,15
blaxcell-nsw-2142,NSW,2142,27993,31,2
brunswick-vic-3056,VIC,3056,24912,34,3
smithfield-west-nsw-2164,NSW,2164,21273,38,2
bankstown-square-nsw-2200,NSW,2200,48003,34,4
kingsway-west-nsw-2208,NSW,2208,12881,42,3
caravan-head-nsw-2225,NSW,2225,5560,40,1
pinny-beach-nsw-2281,NSW,2281,15323,49,3
callaghan-nsw-2308,NSW,2308,1358,20,2
middle-camp-nsw-2281,NSW,2281,15323,49,3
kotara-fair-nsw-2289,NSW,2289,20257,38,1
mundowdna-sa-5733,SA,5733,129,48,12
rocky-creek-nsw-2371,NSW,2371,1158,57,4
sydney-domestic-airport-nsw-2020,NSW,2020,21591,30,3
ramsay-qld-4352,QLD,4352,31026,39,14
hmas-platypus-nsw-2060,NSW,2060,15135,38,3
preston-lower-vic-3072,VIC,3072,33790,37,8
frenchs-forest-east-nsw-2086,NSW,2086,14214,40,1
toowoomba-mc-qld-4352,QLD,4352,31026,39,14
lansdowne-nsw-2163,NSW,2163,10544,36,1
bexley-south-nsw-2207,NSW,2207,28382,40,1
brighton-le-sands-nsw-2216,NSW,2216,28027,37,2
bingeebeebra-nsw-2469,NSW,2469,4359,54,15
paddys-flat-nsw-2469,NSW,2469,4359,54,15
upper-duck-creek-nsw-2469,NSW,2469,4359,63,15
acacia-plateau-nsw-2476,NSW,2476,847,53,3
manara-nsw-2878,NSW,2878,286,42,4
clifton-hills-station-sa-5733,SA,5733,129,48,12
murwillumbah-dc-nsw-2484,NSW,2484,20083,47,7
pottsville-beach-nsw-2489,NSW,2489,7894,43,1
woonona-east-nsw-2517,NSW,2517,13959,42,1
corrimal-east-nsw-2518,NSW,2518,19864,41,1
motto-farm-nsw-2324,NSW,2324,25443,47,7
raymond-terrace-east-nsw-2324,NSW,2324,25443,47,7
reidtown-nsw-2519,NSW,2519,17227,41,1
stony-creek-nsw-2545,NSW,2545,1117,55,1
myra-vale-nsw-2577,NSW,2577,16724,47,8
rocks-crossing-nsw-2424,NSW,2424,480,48,4
tallaganda-nsw-2581,NSW,2581,2507,42,1
st-helena-nsw-2479,NSW,2479,5780,43,1
blue-cow-nsw-2624,NSW,2624,162,31,7
grubben-nsw-2658,NSW,2658,1488,49,1
riverina-mc-nsw-2678,NSW,2678,433,20,2
riverina-msc-nsw-2678,NSW,2678,433,20,2
wollongong-north-nsw-2500,NSW,2500,43472,34,4
yaddra-nsw-2669,NSW,2669,1539,43,4
white-top-nsw-2675,NSW,2675,1659,36,1
the-grove-nsw-2729,NSW,2729,1622,47,4
long-plain-nsw-2629,NSW,2629,534,58,7
nungar-nsw-2629,NSW,2629,534,58,7
delroy-gardens-nsw-2830,NSW,2830,44963,36,18
cowa-vic-3862,VIC,3862,3547,42,8
kempton-nsw-2583,NSW,2583,4604,52,12
westons-flat-sa-5320,SA,5320,699,57,5
blackmore-nt-0822,NT,0822,25304,30,40
annie-river-nt-0822,NT,0822,25304,30,40
avon-downs-nt-0862,NT,0862,715,28,10
mitchell-park-vic-3352,VIC,3352,18922,40,14
leigh-creek-vic-3352,VIC,3352,18922,40,14
ballarat-roadside-delivery-vic-3352,VIC,3352,18922,40,14
invermay-vic-3352,VIC,3352,18922,40,14
learmonth-vic-3352,VIC,3352,18922,40,14
brown-hill-vic-3350,VIC,3350,66022,39,10
eureka-vic-3350,VIC,3350,66022,39,10
richmond-tas-7025,TAS,7025,1822,50,1
ben-lomond-tas-7212,TAS,7212,1778,50,2
westbury-tas-7303,TAS,7303,3031,47,1
breadalbane-tas-7258,TAS,7258,962,48,2
wingaroo-tas-7255,TAS,7255,856,53,2
rosevale-tas-7292,TAS,7292,655,42,2
westwood-tas-7292,TAS,7292,655,42,2
sorrento-qld-4217,QLD,4217,45197,44,9
panitya-vic-3512,VIC,3512,369,47,2
moonee-vale-vic-3055,VIC,3055,14746,34,4
macquarie-heads-tas-7468,TAS,7468,697,40,2
halfway-creek-qld-4208,QLD,4208,24342,34,3
lake-monduran-qld-4671,QLD,4671,6285,52,5
currigee-qld-4216,QLD,4216,39714,50,4
bundall-dc-qld-4217,QLD,4217,45197,44,9
mermaid-keys-qld-4218,QLD,4218,35371,41,9
mornington-vic-3931,VIC,3931,25759,50,1
the-basin-vic-3154,VIC,3154,4500,40,1
walliebum-qld-4655,QLD,4655,66789,51,10
greenmount-qld-4225,QLD,4225,8374,49,4
wrights-creek-qld-4869,QLD,4869,20619,32,3
karron-qld-4871,QLD,4871,10798,42,35
meringa-qld-4865,QLD,4865,8623,38,4
nychum-qld-4871,QLD,4871,10798,42,35
dedin-qld-4873,QLD,4873,6771,47,11
jardine-river-qld-4874,QLD,4874,5603,30,5
bybera-qld-4387,QLD,4387,1338,77,3
westbrook-qld-4350,QLD,4350,115218,38,23
southtown-qld-4350,QLD,4350,115218,38,23
brisbane-adelaide-street-qld-4000,QLD,4000,20341,31,6
brisbane-gpo-qld-4000,QLD,4000,20341,31,6
east-creek-qld-4871,QLD,4871,10798,42,35
domville-qld-4357,QLD,4357,2531,47,8
stoneleigh-qld-4356,QLD,4356,5218,42,4
cardstone-qld-4854,QLD,4854,5525,69,5
arundel-dc-qld-4214,QLD,4214,38871,40,4
the-grange-qld-4051,QLD,4051,29574,34,2
elderslie-nsw-2335,NSW,2335,8124,34,3
macleod-vic-3085,VIC,3085,14050,39,2
frenchman-bay-wa-6330,WA,6330,38042,45,2
australia-fair-qld-4215,QLD,4215,55425,40,7
burdett-nsw-2804,NSW,2804,2832,48,1
ashmore-city-qld-4214,QLD,4214,38871,40,4
warana-beach-qld-4575,QLD,4575,28022,43,2
kawana-waters-qld-4575,QLD,4575,28022,43,2
minburra-station-sa-5431,SA,5431,857,54,5
cape-conway-qld-4800,QLD,4800,10081,44,10
merty-merty-sa-5731,SA,5731,234,39,14
southport-park-qld-4215,QLD,4215,55425,40,7
lindley-sa-5320,SA,5320,699,57,5
secret-rocks-sa-5611,SA,5611,125,54,7
sandringham-qld-4701,QLD,4701,43828,37,11
pureba-sa-5680,SA,5680,2123,23,2
sale-north-vic-3850,VIC,3850,15472,42,2
causeway-act-2604,ACT,2604,13034,37,1
nedlands-dc-wa-6009,WA,6009,18936,37,2
brereton-nsw-2752,NSW,2752,5747,35,1
byellee-qld-4680,QLD,4680,55339,36,21
glynde-plaza-sa-5070,SA,5070,15393,41,3
buchan-point-qld-4879,QLD,4879,21919,44,2
minto-vic-3551,VIC,3551,35614,37,15
quetta-qld-4724,QLD,4724,559,44,9
gwelup-dc-wa-6018,WA,6018,42250,39,1
university-of-canberra-act-2617,ACT,2617,38073,32,2
belconnen-dc-act-2617,ACT,2617,38073,32,2
staaten-qld-4892,QLD,4892,5329,30,11
dagmar-qld-4873,QLD,4873,6771,47,11
shinfield-qld-4737,QLD,4737,8325,41,5
sunnyside-qld-4737,QLD,4737,8325,41,5
kingaroy-dc-qld-4610,QLD,4610,15212,41,7
glendenning-dc-nsw-2761,NSW,2761,34702,33,1
jamison-centre-act-2614,ACT,2614,20595,39,1
seaton-north-sa-5023,SA,5023,17880,39,1
prospect-west-sa-5082,SA,5082,16310,37,2
cranbrook-qld-4814,QLD,4814,46193,34,7
ventnor-qld-4630,QLD,4630,2337,51,3
wanjuru-qld-4860,QLD,4860,11316,42,9
point-talburpin-qld-4165,QLD,4165,39491,42,4
the-levels-sa-5095,SA,5095,21372,34,1
croydon-park-south-sa-5008,SA,5008,14384,37,1
metford-dc-nsw-2323,NSW,2323,26051,39,3
hampden-qld-4741,QLD,4741,7346,44,17
willow-vale-nsw-2534,NSW,2534,5767,47,2
german-creek-qld-4746,QLD,4746,1989,32,1
noah-qld-4873,QLD,4873,6771,47,11
sturt-street-sa-5000,SA,5000,18202,31,10
flinders-university-sa-5042,SA,5042,11832,36,1
kenmore-dc-qld-4069,QLD,4069,35527,42,5
macnamara-act-2615,ACT,2615,47356,36,3
black-mountain-act-2601,ACT,2601,7680,22,2
canberra-act-2601,ACT,2601,7680,22,2
mackinnon-qld-4870,QLD,4870,73803,39,17
kimberley-park-qld-4128,QLD,4128,16936,38,2
mornington-tas-7018,TAS,7018,23450,42,2
parkes-act-2600,ACT,2600,8255,32,10
parliament-house-act-2600,ACT,2600,8255,45,10
russell-hill-act-2600,ACT,2600,8255,45,10
jolly-nose-nsw-2445,NSW,2445,7350,52,1
schroeder-wa-6285,WA,6285,10633,58,2
yebble-wa-6285,WA,6285,10633,40,2
north-adelaide-melbourne-st-sa-5006,SA,5006,6823,39,2
wynnum-north-qld-4178,QLD,4178,26887,41,5
grovely-qld-4054,QLD,4054,13986,38,1
mooloolah-qld-4553,QLD,4553,10748,34,1
cleveland-qld-4163,QLD,4163,15850,51,2
bribie-island-dc-qld-4507,QLD,4507,20612,63,4
mansfield-bc-qld-4122,QLD,4122,47147,36,5
woodend-qld-4305,QLD,4305,64356,37,8
clontarf-dc-qld-4019,QLD,4019,20576,47,7
scotts-point-qld-4019,QLD,4019,20576,47,7
doboy-qld-4174,QLD,4174,2843,36,1
yeronga-west-qld-4104,QLD,4104,7062,39,2
university-of-tasmania-tas-7005,TAS,7005,13947,37,2
singleton-dc-nsw-2330,NSW,2330,21445,37,13
daisy-hill-qld-4127,QLD,4127,27206,38,4
albion-qld-4010,QLD,4010,3446,33,4
stratford-qld-4870,QLD,4870,73803,39,17
earlville-bc-qld-4870,QLD,4870,73803,39,17
freshwater-qld-4870,QLD,4870,73803,39,17
kanimbla-qld-4870,QLD,4870,73803,39,17
strathpine-city-qld-4500,QLD,4500,45656,36,5
wentworth-port-nsw-2177,NSW,2177,17154,38,1
mackay-bc-qld-4740,QLD,4740,85500,38,30
mackay-caneland-qld-4740,QLD,4740,85500,38,30
mackay-dc-qld-4740,QLD,4740,85500,38,30
mackay-west-qld-4740,QLD,4740,85500,38,30
half-tide-beach-qld-4740,QLD,4740,85500,38,30
kemp-beach-qld-4703,QLD,4703,25129,43,10
lammermoor-beach-qld-4703,QLD,4703,25129,43,10
coningsby-qld-4740,QLD,4740,85500,38,30
cremorne-qld-4740,QLD,4740,85500,38,30
richanna-heights-qld-4740,QLD,4740,85500,38,30
salonika-beach-qld-4740,QLD,4740,85500,38,30
lilyvale-qld-4352,QLD,4352,31026,39,14
baddow-qld-4650,QLD,4650,34942,49,16
maryborough-dc-qld-4650,QLD,4650,34942,49,16
aubinville-qld-4650,QLD,4650,34942,49,16
woodridge-east-qld-4114,QLD,4114,29702,32,6
ellenbrook-east-wa-6069,WA,6069,46350,33,1
maffra-vic-3860,VIC,3860,7455,43,11
christies-beach-north-sa-5165,SA,5165,5962,39,2
glenquarie-nsw-2564,NSW,2564,14198,36,2
albion-heights-tas-7050,TAS,7050,14593,38,2
kingston-tas-7050,TAS,7050,14593,38,2
glencoe-qld-4352,QLD,4352,31026,39,14
tamala-park-wa-6030,WA,6030,40841,37,1
grape-tree-qld-4352,QLD,4352,31026,39,14
inala-east-qld-4077,QLD,4077,35805,32,8
viewmont-nsw-2448,NSW,2448,9618,55,1
woronora-dam-nsw-2508,NSW,2508,9346,39,1
kedumba-nsw-2782,NSW,2782,6428,50,2
inala-heights-qld-4077,QLD,4077,35805,32,8
inala-west-qld-4077,QLD,4077,35805,32,8
loganholme-dc-qld-4129,QLD,4129,6764,34,4
logandale-qld-4129,QLD,4129,6764,34,4
binbee-qld-4805,QLD,4805,11646,42,6
dog-swamp-wa-6060,WA,6060,25486,37,2
silver-sands-sa-5173,SA,5173,13213,40,1
cooma-north-nsw-2630,NSW,2630,8876,46,6
tamarind-gardens-qld-4869,QLD,4869,20619,32,3
centenary-park-qld-4869,QLD,4869,20619,32,3
coonerang-nsw-2630,NSW,2630,8876,46,6
long-plain-nsw-2630,NSW,2630,8876,46,6
medlyn-vic-3478,VIC,3478,2584,53,6
burpengary-dc-qld-4505,QLD,4505,26144,37,1
erindale-centre-act-2903,ACT,2903,9588,39,1
stuart-qld-4811,QLD,4811,13688,36,4
oak-valley-qld-4811,QLD,4811,13688,36,4
west-end-qld-4810,QLD,4810,21697,40,8
remlaw-vic-3401,VIC,3401,4596,44,11
milroy-nsw-2380,NSW,2380,11118,37,7
mount-stuart-tas-7000,TAS,7000,15645,36,3
moorina-qld-4506,QLD,4506,25306,34,1
glebe-tas-7000,TAS,7000,15645,36,3
spring-mountain-qld-4300,QLD,4300,68675,32,6
delta-qld-4805,QLD,4805,11646,42,6
moorland-qld-4670,QLD,4670,84718,46,18
kingfisher-bay-resort-qld-4655,QLD,4655,66789,51,10
city-delivery-centre-wa-6000,WA,6000,13812,33,2
kingfisher-bay-qld-4655,QLD,4655,66789,51,10
abbotsford-qld-4670,QLD,4670,84718,46,18
glenforest-qld-4670,QLD,4670,84718,46,18
elliott-qld-4670,QLD,4670,84718,46,18
hilton-plaza-sa-5033,SA,5033,8870,37,2
eurardy-wa-6532,WA,6532,6915,29,8
millbank-qld-4670,QLD,4670,84718,46,18
policeman-point-sa-5264,SA,5264,1287,54,1
bentley-south-wa-6102,WA,6102,13949,32,2
bentley-dc-wa-6102,WA,6102,13949,32,2
yatala-dc-qld-4207,QLD,4207,68477,34,7
greens-creek-qld-4570,QLD,4570,46427,46,15
yellow-wood-qld-4207,QLD,4207,68477,34,7
cabbage-tree-point-qld-4207,QLD,4207,68477,34,7
cedar-creek-qld-4207,QLD,4207,68477,34,7
moonmera-qld-4702,QLD,4702,29819,37,30
hickety-wa-6532,WA,6532,6915,39,8
valentine-wa-6532,WA,6532,6915,39,8
goorganga-creek-qld-4800,QLD,4800,10081,44,10
breadalbane-qld-4800,QLD,4800,10081,44,10
palm-grove-qld-4800,QLD,4800,10081,44,10
chatsworth-qld-4570,QLD,4570,46427,46,15
toolara-forest-qld-4570,QLD,4570,46427,40,15
st-claire-sa-5011,SA,5011,13986,36,1
torrens-island-sa-5015,SA,5015,6006,42,3
clifton-wa-6211,WA,6211,8498,45,1
loamside-qld-4306,QLD,4306,43997,34,15
fernvale-qld-4306,QLD,4306,43997,34,15
toowoomba-qld-4350,QLD,4350,115218,38,23
toowoomba-bc-qld-4350,QLD,4350,115218,38,23
toowoomba-village-fair-qld-4350,QLD,4350,115218,38,23
albert-park-vic-3206,VIC,3206,10043,46,2
armadale-vic-3143,VIC,3143,9376,38,3
allgomera-creek-nsw-2441,NSW,2441,4288,50,6
port-augusta-north-sa-5700,SA,5700,11042,40,3
bellhaven-qld-4306,QLD,4306,43997,34,15
blackbutt-qld-4306,QLD,4306,43997,34,15
wog-wog-nsw-2550,NSW,2550,16936,49,10
mount-pleasant-vic-3350,VIC,3350,66022,39,10
soldiers-hill-vic-3350,VIC,3350,66022,39,10
black-hill-vic-3350,VIC,3350,66022,39,10
colinton-qld-4306,QLD,4306,43997,34,15
forest-glade-qld-4306,QLD,4306,43997,34,15
millbrook-vic-3352,VIC,3352,18922,40,14
nelson-nsw-2550,NSW,2550,16936,49,10
mcdouall-peak-sa-5723,SA,5723,1812,46,8
kirton-point-sa-5606,SA,5606,14459,41,4
cornelian-bay-tas-7008,TAS,7008,13210,38,2
new-town-tas-7008,TAS,7008,13210,38,2
floreat-forum-wa-6014,WA,6014,22092,39,1
lower-eucembene-nsw-2628,NSW,2628,2176,45,4
titybong-vic-3542,VIC,3542,139,52,2
lesley-wa-6111,WA,6111,23639,41,3
jenolan-caves-nsw-2790,NSW,2790,15452,47,6
kilburn-north-sa-5084,SA,5084,10908,33,2
blair-athol-west-sa-5084,SA,5084,10908,33,2
rockhampton-qld-4700,QLD,4700,17312,39,4
the-range-qld-4700,QLD,4700,17312,39,4
wagga-wagga-raaf-nsw-2651,NSW,2651,3081,25,2
flagstaff-gully-tas-7015,TAS,7015,11290,45,2
rose-bay-tas-7015,TAS,7015,11290,45,2
windermere-vic-3352,VIC,3352,18922,40,14
mcalister-nsw-2580,NSW,2580,31629,42,12
salisbury-east-northbri-ave-sa-5109,SA,5109,20748,39,1
bonshaw-vic-3352,VIC,3352,18922,40,14
cumboogle-nsw-2830,NSW,2830,44963,36,18
purono-park-qld-4818,QLD,4818,32004,32,5
hidden-valley-vic-3756,VIC,3756,15931,33,2
perth-tas-7300,TAS,7300,3933,41,1
claremont-tas-7011,TAS,7011,15742,38,1
rockhampton-north-qld-4701,QLD,4701,43828,37,11
grassdale-qld-4405,QLD,4405,14360,36,9
douglas-qld-4814,QLD,4814,46193,34,7
megalong-nsw-2785,NSW,2785,4822,53,2
mount-gambier-east-sa-5291,SA,5291,10151,43,4
nalpa-sa-5255,SA,5255,10143,47,2
stableford-qld-4817,QLD,4817,30785,36,2
mount-gambier-west-sa-5291,SA,5291,10151,43,4
glencoe-west-sa-5291,SA,5291,10151,43,4
apsley-tas-7030,TAS,7030,19720,35,14
bridgewater-tas-7030,TAS,7030,19720,35,14
dysart-tas-7030,TAS,7030,19720,35,14
perulpa-island-qld-4184,QLD,4184,8481,61,2
hastings-vic-3915,VIC,3915,10723,42,1
osborne-park-dc-wa-6017,WA,6017,4507,34,2
fitzgerald-tas-7140,TAS,7140,12069,42,16
molesworth-tas-7140,TAS,7140,12069,42,16
hamilton-tas-7140,TAS,7140,12069,42,16
victoria-valley-tas-7140,TAS,7140,12069,42,16
st-helens-vic-3285,VIC,3285,1255,47,3
smithfield-west-sa-5114,SA,5114,36847,33,1
golden-grove-village-sa-5125,SA,5125,20405,42,1
vittoria-wa-6230,WA,6230,44972,41,1
parklands-tas-7320,TAS,7320,17138,40,6
round-hill-tas-7320,TAS,7320,17138,40,6
acton-tas-7320,TAS,7320,17138,40,6
brooklyn-tas-7320,TAS,7320,17138,40,6
hillcrest-tas-7320,TAS,7320,17138,40,6
raymonds-hill-qld-4305,QLD,4305,64356,37,8
mandurah-east-wa-6210,WA,6210,75034,47,4
victor-harbor-central-sa-5211,SA,5211,16845,60,2
booval-bc-qld-4304,QLD,4304,17815,37,3
mount-walker-qld-4340,QLD,4340,6007,43,6
willowvale-qld-4370,QLD,4370,19195,45,13
mandurah-dc-wa-6210,WA,6210,75034,47,4
mandurah-north-wa-6210,WA,6210,75034,47,4
north-branch-qld-4370,QLD,4370,19195,45,13
littlemore-qld-4680,QLD,4680,55339,36,21
south-end-qld-4680,QLD,4680,55339,36,21
edrom-nsw-2551,NSW,2551,3718,53,5
plenty-tas-7140,TAS,7140,12069,42,16
osterley-tas-7140,TAS,7140,12069,42,16
wellington-park-tas-7054,TAS,7054,9609,40,4
barmundu-qld-4680,QLD,4680,55339,36,21
rosenthal-qld-4370,QLD,4370,19195,45,13
paddys-river-nsw-2577,NSW,2577,16724,47,8
luina-tas-7321,TAS,7321,4968,46,8
ellendale-tas-7140,TAS,7140,12069,42,16
tyenna-tas-7140,TAS,7140,12069,42,16
north-hills-sa-5431,SA,5431,857,54,5
wallaway-sa-5431,SA,5431,857,54,5
emu-heights-tas-7320,TAS,7320,17138,40,6
inveresk-tas-7248,TAS,7248,17177,33,6
bushy-park-tas-7140,TAS,7140,12069,42,16
meadowbank-tas-7140,TAS,7140,12069,42,16
wendouree-village-vic-3355,VIC,3355,13059,43,2
butlers-gorge-tas-7140,TAS,7140,12069,42,16
mitchell-park-vic-3355,VIC,3355,13059,43,2
cannon-creek-qld-4380,QLD,4380,8093,50,7
iron-baron-sa-5600,SA,5600,6150,45,2
steiglitz-vic-3331,VIC,3331,7202,36,3
tarcoola-sa-5710,SA,5710,2793,35,5
mount-hotham-vic-3741,VIC,3741,3426,48,3
melton-vic-3337,VIC,3337,40724,34,1
mangalore-tas-7030,TAS,7030,19720,35,14
whyalla-dc-sa-5600,SA,5600,6150,45,2
mount-eccles-south-vic-3953,VIC,3953,8194,46,2
jericho-tas-7030,TAS,7030,19720,35,14
back-creek-nsw-2484,NSW,2484,20083,47,7
mulka-sa-5733,SA,5733,129,48,12
shannon-tas-7030,TAS,7030,19720,35,14
bakers-creek-nsw-2422,NSW,2422,5608,55,18
sebastopol-vic-3356,VIC,3356,15601,39,2
bonshaw-vic-3356,VIC,3356,15601,39,2
calperum-sa-5341,SA,5341,7914,44,2
highland-plains-qld-4401,QLD,4401,5823,41,5
greenwood-qld-4401,QLD,4401,5823,41,5
muldu-qld-4401,QLD,4401,5823,23,5
the-settlement-vic-3561,VIC,3561,4498,49,5
cook-sa-5710,SA,5710,2793,35,5
newtown-vic-3351,VIC,3351,9106,41,5
wyuna-vic-3620,VIC,3620,8340,46,3
valettas-estate-qld-4860,QLD,4860,11316,42,9
njatjan-qld-4860,QLD,4860,11316,42,9
mauds-landing-wa-6701,WA,6701,5259,40,9
palmerston-qld-4860,QLD,4860,11316,42,9
eaton-qld-4860,QLD,4860,11316,42,9
wooroonooran-qld-4860,QLD,4860,11316,42,9
murray-lock-no-9-vic-3496,VIC,3496,6464,41,2
sunnycliffs-vic-3496,VIC,3496,6464,41,2
balgowan-qld-4401,QLD,4401,5823,41,5
bolwarra-vic-3305,VIC,3305,13344,47,2
st-helens-tas-7216,TAS,7216,3563,57,2
ilfraville-tas-7270,TAS,7270,4370,55,3
beaconsfield-tas-7270,TAS,7270,4370,55,3
kelso-tas-7270,TAS,7270,4370,55,3
invergordon-vic-3636,VIC,3636,5375,48,1
ross-creek-vic-3351,VIC,3351,9106,41,5
east-armidale-nsw-2350,NSW,2350,26911,36,19
macrossan-qld-4816,QLD,4816,9284,44,17
ravenswood-qld-4816,QLD,4816,9284,44,17
crystal-creek-qld-4816,QLD,4816,9284,44,17
the-cape-qld-4816,QLD,4816,9284,44,17
prairie-qld-4816,QLD,4816,9284,44,17
dunkirk-vic-3630,VIC,3630,32151,38,5
rosewater-east-sa-5013,SA,5013,10654,39,1
colliver-vic-3630,VIC,3630,32151,38,5
rockingham-dc-wa-6168,WA,6168,24913,46,2
rockingham-beach-wa-6168,WA,6168,24913,46,2
bilwon-qld-4880,QLD,4880,14331,40,2
maryfarms-qld-4880,QLD,4880,14331,40,2
oakley-wa-6208,WA,6208,12946,44,2
beaconsfield-vic-3807,VIC,3807,7655,39,1
yarrunga-vic-3677,VIC,3677,19214,44,4
wangaratta-vic-3677,VIC,3677,19214,44,4
kimberley-qld-4873,QLD,4873,6771,47,11
bonnie-doon-qld-4873,QLD,4873,6771,47,11
the-pines-vic-3109,VIC,3109,30926,41,4
smokey-town-vic-3364,VIC,3364,2272,47,7
pinewood-vic-3149,VIC,3149,35340,40,3
rokeby-vic-3821,VIC,3821,3142,44,3
heidelberg-rgh-vic-3081,VIC,3081,14003,35,2
georges-creek-vic-3700,VIC,3700,1403,49,1
bulleen-south-vic-3105,VIC,3105,11124,45,1
sandy-creek-vic-3695,VIC,3695,488,48,2
barkly-vic-3381,VIC,3381,1401,48,6
pelican-qld-4413,QLD,4413,8675,35,8
mitchells-hill-vic-3478,VIC,3478,2584,53,6
mildura-south-vic-3501,VIC,3501,2146,40,2
lewisham-tas-7173,TAS,7173,7509,43,2
kunyung-vic-3930,VIC,3930,18734,45,2
wattle-hill-vic-3237,VIC,3237,276,51,3
glenormiston-vic-3265,VIC,3265,2827,41,3
logan-city-dc-qld-4114,QLD,4114,29702,32,6
logan-city-bc-qld-4114,QLD,4114,29702,32,6
kingston-qld-4114,QLD,4114,29702,32,6
wangaratta-forward-vic-3678,VIC,3678,6568,48,5
argoon-qld-4702,QLD,4702,29819,37,30
piavella-vic-3572,VIC,3572,137,48,3
cross-roads-vic-3373,VIC,3373,2453,51,6
shirley-vic-3373,VIC,3373,2453,51,6
blackwood-forest-vic-3992,VIC,3992,1281,43,1
kenmare-vic-3395,VIC,3395,350,54,3
bridgewater-vic-3516,VIC,3516,722,47,2
regent-west-vic-3072,VIC,3072,33790,37,8
newtown-vic-3220,VIC,3220,17270,40,2
euriowie-nsw-2880,NSW,2880,18097,44,9
campbelltown-vic-3364,VIC,3364,2272,47,7
